Title,Category,Course Type,Skills,course_id
Health Care Delivery in Healthcare Organizations,Health,Course,"Pharmacy Healthcare Organization Operations,Public Health and Wellness Healthcare Organization Operations,Medical Healthcare Organization Operations,Healthcare Administration,Dental Healthcare Organization Operations,",health_care_delivery_in_healthcare_organizations
Data Visualization with Python,Data Science,Course,"Dashboards and Charts,dash,Python Programming,Matplotlib,Data Visualization (DataViz),",1data_visualization_with_python
Wharton Business and Financial Modeling Capstone,Business,Course,"Summary Statistics,Financial Modeling,Diversification (Finance),Investment,",wharton_business_and_financial_modeling_capstone
Big Data Integration and Processing,Data Science,Course,"Big Data,Mongodb,Splunk,Apache Spark,",big_data_integration_and_processing
The Language and Tools of Financial Analysis,Business,Course,"Ratio Analysis,Financial Analysis,Financial Ratio,Balance Sheet,",the_language_and_tools_of_financial_analysis
AWS Fundamentals: Addressing Security Risk,Information Technology,Course,"aws,Information Privacy,Cloud Management,security,Cloud Applications,",aws_fundamentals_addressing_security_risk
"Creative Design, Prototyping, and Testing",Business,Course,"Product Development,Prototyping,Product Management,product design,User Experience (UX),",creative_design_prototyping_and_testing
Proyecto Final: Diseño y Gestión de Proyectos de Desarrollo,Social Sciences,Course,"Gestion de Proyectos de Desarrollo,Gestión de riesgos,Análisis e identificación de riesgos,Priorización de riesgos,Planificación estratégica,",proyecto_final_diseño_y_gestión_de_proyectos_de_de
Challenges of Leading Individuals in the Tech Industry,Personal Development,Course,"Creating a culture,Sustaining Engagement,Delegation,Transparency,Building Teams,",challenges_of_leading_individuals_in_the_tech_indu
Salesforce Reporting,Business,Course,"Data Management,Cloud Integration,Data Security,Automation,Cloud Computing,",salesforce_reporting
Working with the Media,Business,Course,"Press Release,Public Relations,Branding,Influencers,",working_with_the_media
Decision-Making and Scenarios,Business,Course,"Cash Flow,Financial Statement,Balance Sheet,Investment,",decisionmaking_and_scenarios
Building Web Applications in PHP,Computer Science,Course,"Hypertext Preprocessor (PHP),HTML,Cascading Style Sheets (CSS),",building_web_applications_in_php
Supervised Machine Learning: Regression and Classification ,Data Science,Course,"Regularization to Avoid Overfitting,Gradient Descent,Supervised Learning,Linear Regression,Logistic Regression for Classification,",1supervised_machine_learning_regression_and_classif
Firm Level Economics: Markets and Allocations,Business,Course,"Externality,Economics,Game Theory,Market (Economics),",firm_level_economics_markets_and_allocations
Research Methodologies,Business,Course,"Collect primary and secondary data,Use qualitative and quantitative research methodologies,Adopt different sampling approaches,Evaluate different data collection approaches,",research_methodologies
"C++ Object Basics: Functions, Recursion, and Objects",Computer Science,Course,"Functions,Recursion,Objects,C++,Computer Science,",c_object_basics_functions_recursion_and_objects
Cybersecurity for Data Science,Information Technology,Course,"Communication,Risk Analysis,Problem Solving,",cybersecurity_for_data_science
Reliable Google Cloud Infrastructure: Design and Process,Information Technology,Course,"Disaster Recovery,Site Reliability Engineering,Google Cloud Platform,Cloud Computing,",reliable_google_cloud_infrastructure_design_and_pr
Acing the Product Management Interview,Computer Science,Course,"Estimation Interview,Data Analysis Interview,Strategy Interview,Behavioral Interview,Product Design Interview,",acing_the_product_management_interview
Leadership Principles for Software Engineers,Computer Science,Course,"People Management,Business Strategy,Cloud Engineering,Software Engineering,Program Management,",leadership_principles_for_software_engineers
Google Cloud Big Data and Machine Learning Fundamentals,Data Science,Course,"Tensorflow,Bigquery,Google Cloud Platform,Cloud Computing,",1google_cloud_big_data_and_machine_learning_fundame
Finance for Managers,Business,Course,"Dupont Analysis,Management Accounting,Business Analysis,Finance,",1finance_for_managers
"Integrated Marketing Communications: Advertising, Public Relations, Digital Marketing and more",Business,Course,"Advertising,Integrated Marketing Communications,Marketing Communications,Marketing,",integrated_marketing_communications_advertising_pu
Implementing a Patient Safety or Quality Improvement Project (Patient Safety V),Health,Course,"Risk Management,Project Sustainment,Plan Implementation,",implementing_a_patient_safety_or_quality_improveme
Design and Conduct of Clinical Trials,Health,Course,"Clinical Trial Design,Randomization,Ethics,Masking,",design_and_conduct_of_clinical_trials
Google SEO Fundamentals,Business,Course,"Social Media,Keyword Research,Marketing,Mathematical Optimization,",1google_seo_fundamentals
Corporate Finance II: Financing Investments and Managing Risk,Business,Course,"Risk Management,Corporate Finance,Mergers And Acquisitions (M&A),Debt,",corporate_finance_ii_financing_investments_and_man
Gmail en Español,Information Technology,Course,"File Shortcut,Email,Signature,Confidentiality,",gmail_en_español
Biases and Portfolio Selection,Business,Course,"Behavioral Finance,Cognitive Bias,Investment,Behavioral Economics,",biases_and_portfolio_selection
Business Process Management in Healthcare Organizations,Health,Course,"Pharmacy Healthcare Organization Operations,Public Health and Wellness Healthcare Organization Operations,Medical Healthcare Organization Operations,Healthcare Administration,Dental Healthcare Organization Operations,",business_process_management_in_healthcare_organiza
Simulation Analysis for Mechanical Engineers with Autodesk Fusion 360,Physical Science and Engineering,Course,"Autodesk,Simulation,Fusion 360,Engineering Design,Mechanical Engineering,",simulation_analysis_for_mechanical_engineers_with_
Game Design and Development 1: 2D Shooter,Computer Science,Course,"Video Game Development,Unity,Game Design,technology,Game Making,",game_design_and_development_1_2d_shooter
Work Smarter with Microsoft Word,Information Technology,Course,"Documents,Microsoft Word,",1work_smarter_with_microsoft_word
Trademark Law,Social Sciences,Course,"Marketing,Brand Management,Strategic Planning,Value Proposition,",trademark_law
Data Pipelines with TensorFlow Data Services,Computer Science,Course,"Artificial Neural Network,Tensorflow,Extraction, Transformation And Loading (ETL),Data Pipelines,TensorFlow Datasets,",data_pipelines_with_tensorflow_data_services
Blockchain Basics,Computer Science,Course,"Ethereum,Cryptography,Blockchains,Bitcoin,",blockchain_basics
Essential Linear Algebra for Data Science,Math and Logic,Course,"Derrivatives,Integrals,Algebra,Matrix Algebra,Numerical Analysis,",essential_linear_algebra_for_data_science
Digital Manufacturing & Design,Physical Science and Engineering,Course,"Artificial Intelligence (AI),Digital Design,Manufacturing Engineer,Industry 4.0,",digital_manufacturing__design
Linux and Bash for Data Engineering,Information Technology,Course,"Bash (Unix Shell),Database (DBMS),Data Management,Linux,",linux_and_bash_for_data_engineering
The Technology of Music Production,Arts and Humanities,Course,"Audio Production,Audio Recording,Music,Sound Design,Audio Editing,",the_technology_of_music_production
Business Strategy,Business,Course,"Strategic Management,Business Model,Strategic Thinking,Business Strategy,",business_strategy
Financial Management Capstone,Business,Course,"Financial Management,Risk Management,Financial Mismanagement,Financial Aid Management,",financial_management_capstone
Creative Artifacts,Computer Science,Course,"Organizational Transformation,Artificial Intelligence (AI),Design Thinking,Applied Creativity,Computational Creativity,",creative_artifacts
The Foundations of Cybersecurity,Information Technology,Course,"Security vulnerabilities and treatments,Threats to cybersecurity,Cybersecurity terminology,cybersecurity program elements,",the_foundations_of_cybersecurity
"Cameras, Exposure, and Photography",Arts and Humanities,Course,"Confidence,History,Creativity,Photography,",cameras_exposure_and_photography
Introduction to Concurrent Programming with GPUs,Computer Science,Course,"Cuda,Python Programming,Thread (Computing),C++,",introduction_to_concurrent_programming_with_gpus
Machine Learning: Clustering & Retrieval,Data Science,Course,"Data Clustering Algorithms,K-Means Clustering,Machine Learning,K-D Tree,",machine_learning_clustering__retrieval
Creativity Toolkit II: Creative Collaboration,Business,Course,"Social Skills,People Management,Working with Others,Storytelling,Knowledge of Human Behavior,",creativity_toolkit_ii_creative_collaboration
Foundational Sustainability Skills & Competencies,Physical Science and Engineering,Course,"Sustainable Business,Communication,Sustainability,Project Planning,",foundational_sustainability_skills__competencies
Distributed Computing with Spark SQL,Data Science,Course,"Data Science,Apache Spark,Delta Lake,SQL,",distributed_computing_with_spark_sql
Quantum Mechanics,Physical Science and Engineering,Course,"Mechanical Engineering,Chemistry,Quantum Mechanics,",quantum_mechanics
Photography Capstone Project,Arts and Humanities,Course,"Art,Project,Photography,Writing,",photography_capstone_project
Survival Analysis in R for Public Health,Health,Course,"Understand common ways to choose what predictors go into a regression model,Run and interpret Kaplan-Meier curves in R,Construct a Cox regression model in R,",survival_analysis_in_r_for_public_health
Blockchain Platforms,Computer Science,Course,"Hyperledger,Microsoft Azure,Blockchain Platforms,Grid+,Augur,",blockchain_platforms
Trauma Emergencies and Care,Health,Course,"Dentures,Foams,Toe,Decontamination,",trauma_emergencies_and_care
Communicating In Groups and Teams ,Personal Development,Course,"Using active listening with teams,Getting and giving group feedback,Reacting productively to conflicts,Facilitating group meetings,Maximizing productive team cultures,",communicating_in_groups_and_teams_
Adapt your leadership style,Business,Course,"Communication,Staff Management,Leadership Development,",adapt_your_leadership_style
The Social and Technical Context of Health Informatics,Health,Course,"health,Digital Health,Health Informatics,Decision Analysis,Informatics,",the_social_and_technical_context_of_health_informa
The Finance of Climate Change,Business,Course,"Understand how climate change risk exposure affects corporate decisions and value,Map the financial risks and opportunities of climate change,Understand the instruments investment funds and solutions to finance clean technologies and clean energy,Assess how climate change impacts financial intermediaries and systemic risks,",the_finance_of_climate_change
Securing Linux Systems,Computer Science,Course,"Cybersecurity,Information Technology,Linux,",securing_linux_systems
Graphic Design,Business,Course,"Graphics,Typography,Presentation,Graphic Design,",graphic_design
Guitar Scales and Chord Progressions,Arts and Humanities,Course,"Tablature,Music notation,Guitar scales,Guitar chords,Guitar,",guitar_scales_and_chord_progressions
Practical Machine Learning,Data Science,Course,"Random Forest,Machine Learning (ML) Algorithms,Machine Learning,R Programming,",1practical_machine_learning
Transitions in Care from Survivorship to Hospice,Health,Course,"Survivorship,Spiritual Distress,Hospice,",transitions_in_care_from_survivorship_to_hospice
The Marketing Plan,Business,Course,"Marketing Plan,Market Analysis,Planning,Marketing Strategy,",the_marketing_plan
Guided Imagery,Health,Course,"wellbeing,symptom management,healthcare,Stress Management,Pain Management,",1guided_imagery
Health Data Science Foundation,Data Science,Course,"Graphs,Unsupervised Learning,Autoencoder,Deep Learning,",health_data_science_foundation
Introduction to Cloud Computing,Information Technology,Course,"Cloud Native,Devops,Iaas PaaS Saas,Hybrid Multicloud,Cloud Computing,",3introduction_to_cloud_computing
Supply Chain Planning,Business,Course,"Demand Planning,Data Analysis,Supply Chain,constrained forecast,supply planning,",1supply_chain_planning
What is Data Science? ,Data Science,Course,"Data Science,Deep Learning,Machine Learning,Big Data,Data Mining,",3what_is_data_science_
Writing and Editing: Drafting,Personal Development,Course,"Persuasion,Creativity,Writing,Time management,Editing,",writing_and_editing_drafting
Regression Models,Data Science,Course,"Model Selection,Generalized Linear Model,Linear Regression,Regression Analysis,",1regression_models
React Basics,Computer Science,Course,"Web Application,Front-End Web Development,React (Web Framework),Application development,",1react_basics
New Models of Business in Society,Business,Course,"Business Model,Management,Stakeholder Theory,Environmental Economics,Entrepreneurship,",new_models_of_business_in_society
AWS Cloud Technical Essentials,Information Technology,Course,"AWS Identity and Access Management,Networking on AWS,AWS Management Console,Cloud Computing,aws security,",2aws_cloud_technical_essentials
Financial Accounting: Foundations,Business,Course,"Financial Accounting,Accounting,Accrual,Financial Statement,",1financial_accounting_foundations
Leadership Through Social Influence,Business,Course,"Communication,Negotiation,Leadership,Communications Management,",leadership_through_social_influence
Palliative Care Always Capstone Course,Health,Course,"Advance Care Planning,patient-centered care,Palliative Care,Psychosocial Support,",palliative_care_always_capstone_course
 Physics 102  - Magnetic Fields and Faraday's Law,Physical Science and Engineering,Course,"Electronic Circuits,Physics,Force Fields,Problem Solving,Electrical Engineering,",_physics_102___magnetic_fields_and_faradays_law
Introduction to FPGA Design for Embedded Systems,Physical Science and Engineering,Course,"Primality Test,Verilog,Digital Design,Static Timing Analysis,",introduction_to_fpga_design_for_embedded_systems
Introduction to Spreadsheets and Models,Business,Course,"Monte Carlo Method,Microsoft Excel,Linear Programming (LP),Solver,",2introduction_to_spreadsheets_and_models
Business Writing,Business,Course,"Grammar,Communication,Business Writing,Writing,",business_writing
The Art of Music Production,Arts and Humanities,Course,"Audio Production,Music,Music production,Songwriting,Music recording,",3the_art_of_music_production
Customer Analytics,Business,Course,"Predictive Analytics,Customer Analytics,Regression Analysis,Marketing Performance Measurement And Management,",1customer_analytics
TensorFlow on Google Cloud,Data Science,Course,"Machine Learning,Python Programming,Build Input Data Pipeline,Tensorflow,keras,",tensorflow_on_google_cloud
Browser-based Models with TensorFlow.js,Computer Science,Course,"Convolutional Neural Network,Machine Learning,Tensorflow,Object Detection,TensorFlow.js,",browserbased_models_with_tensorflowjs
Databases and SQL for Data Science with Python,Data Science,Course,"Cloud Databases,Python Programming,Jupyter notebooks,Relational Database Management System (RDBMS),SQL,",4databases_and_sql_for_data_science_with_python
FinTech and the Transformation in Financial Services,Business,Course,"Open Banking,Financial Technology,Crowdfunding,Peer-To-Peer Lending,",fintech_and_the_transformation_in_financial_servic
Fundamentals of Visualization with Tableau,Data Science,Course,"Tableau Software,Data Virtualization,Data Visualization (DataViz),Visualization (Computer Graphics),",1fundamentals_of_visualization_with_tableau
"Dense Gases, Liquids and Solids",Physical Science and Engineering,Course,"Gases,Solids,Thermodynamics,Liquids,Mechanical Engineering,",dense_gases_liquids_and_solids
Private Cloud Management on IBM Power Systems,Information Technology,Course,"IBM PowerVC,infrastructure as a service,Openstack,Cloud Computing,IBM Cloud,",private_cloud_management_on_ibm_power_systems
The Data Scientist’s Toolbox,Data Science,Course,"Data Science,Github,R Programming,Rstudio,",the_data_scientists_toolbox
Superbosses: Managing Talent & Leadership,Business,Course,"People Development,Influencing,Leadership And Management,Leadership Development,Growth Strategies,",superbosses_managing_talent__leadership
Python Project for AI & Application Development ,Computer Science,Course,"Artificial Intelligence (AI),Web Application,Python Programming,Application development,Flask,",python_project_for_ai__application_development_
Creativity Toolkit I: Changing Perspectives,Business,Course,"Emotional Intelligence,Personal Productivity,Adaptibility,Problem Solving,Knowledge of Human Behavior,",creativity_toolkit_i_changing_perspectives
Network Security,Information Technology,Course,"Cyberattacks,Network Security,Threat,",network_security
Design Principles: an Introduction,Computer Science,Course,"A/B Testing,User Experience (UX),User Experience Design (UXD),User Interface,",design_principles_an_introduction
Corporate Finance Essentials II,Business,Course,"Bonds,Corporate Finance,Dividend Policy,Stocks,Market Efficiency,",corporate_finance_essentials_ii
What is Social?,Business,Course,"Social Marketing,Social Network,Social Media Marketing,Social Media,",what_is_social
Preparing to Manage Human Resources,Business,Course,"Human Resources (HR),Resource Management,Hr Strategy,",1preparing_to_manage_human_resources
Digital Marketing Analytics in Practice,Data Science,Course,"Analytics,Digital Marketing,Marketing Analytics,Marketing Performance,",digital_marketing_analytics_in_practice
Accounting Data Analytics with Python,Data Science,Course,"Python Programming,Data Visualization (DataViz),Linear Regression,SQL,Data Preparation,",accounting_data_analytics_with_python
Control Flow in RPA,Computer Science,Course,"Error Handling Approach & Activities,Control Flow Activities,Loops in Studio,Sequences,Flowcharts and Decision Making,",control_flow_in_rpa
Human-Centered Design: an Introduction,Computer Science,Course,"Rapid Prototyping,Storyboarding,Heuristic Evaluation,Paper Prototyping,",humancentered_design_an_introduction
"Foundations of Diversity, Equity, and Inclusion",Business,Course,"Emotional Intelligence,Social Justice,Business Psychology,Cross-Cultural Communication,Critical Thinking,",foundations_of_diversity_equity_and_inclusion
Introduction to Artificial Intelligence (AI),Data Science,Course,"Data Science,Deep Learning,Artificial Intelligence (AI),Jobs,Machine Learning,",3introduction_to_artificial_intelligence_ai
Digital Fashion Reality,Business,Course,"Metaverse,Blockchain,Fashion Avatar Creation,Digitalization in Fashion,Phygitalization (Combining Physical + Digital),",digital_fashion_reality
"Shortest Paths Revisited, NP-Complete Problems and What To Do About Them",Computer Science,Course,"Data Structure,Algorithms,Np-Completeness,Dynamic Programming,",shortest_paths_revisited_npcomplete_problems_and_w
Construction Cost Estimating and Cost Control,Business,Course,"Cash Flow,Cost,Cost Control,Cost Estimate,",construction_cost_estimating_and_cost_control
Securing Investment Returns in the Long Run,Business,Course,"Investment Management,Sustainability,Finance,Socially Responsible Investing,",securing_investment_returns_in_the_long_run
Introduction to Networking and Storage,Information Technology,Course,"Cloud Storage,Network Troubleshooting,Network Architecture,Networking Hardware,Wireless Networks,",introduction_to_networking_and_storage
"Clinical Trials Analysis, Monitoring, and Presentation",Health,Course,"Data Analysis,Communication,Sample Size Determination,Monitoring,Research Methods,",clinical_trials_analysis_monitoring_and_presentati
Corporate Finance I: Measuring and Promoting Value Creation,Business,Course,"Corporate Finance,Project,Finance,Mergers And Acquisitions (M&A),",corporate_finance_i_measuring_and_promoting_value_
"DevOps on AWS: Code, Build, and Test",Computer Science,Course,"Devops,Test Automation,AWS cloud,",devops_on_aws_code_build_and_test
Cluster Analysis in Data Mining,Data Science,Course,"Cluster Analysis,Data Clustering Algorithms,K-Means Clustering,Hierarchical Clustering,",cluster_analysis_in_data_mining
Entrepreneurship 3: Growth Strategies,Business,Course,"Strategic Management,Growth Strategies,Marketing,Entrepreneurship,",entrepreneurship_3_growth_strategies
Writing and Editing: Revising,Personal Development,Course,"Persuasion,Creativity,Writing,Time management,Editing,",writing_and_editing_revising
Game Design and Development 5: Capstone Project,Computer Science,Course,"Video Game Development,Unity,Game Design,technology,Game Making,",game_design_and_development_5_capstone_project
Introduction to Financial Accounting,Business,Course,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",1introduction_to_financial_accounting
Introduction to Data Analysis Using Excel,Data Science,Course,"Lookup Table,Data Analysis,Microsoft Excel,Pivot Table,",introduction_to_data_analysis_using_excel
Prediction and Control with Function Approximation,Data Science,Course,"Artificial Intelligence (AI),Machine Learning,Reinforcement Learning,Function Approximation,Intelligent Systems,",prediction_and_control_with_function_approximation
Inferential and Predictive Statistics for Business,Business,Course,"Statistical Inference,Statistical Analysis,Statistical Hypothesis Testing,",inferential_and_predictive_statistics_for_business
Genome Assembly Programming Challenge,Computer Science,Course,"Data Structure,Algorithms,Algorithm Design,String (Computer Science),",genome_assembly_programming_challenge
Songwriting: Writing the Lyrics,Arts and Humanities,Course,"Music,Music recording,Poetry,Songwriting,",1songwriting_writing_the_lyrics
The Business of Social,Business,Course,"Social Marketing,Social Media Marketing,Social Media,A/B Testing,",the_business_of_social
Managing Big Data in Clusters and Cloud Storage,Data Science,Course,"Data Management,Distributed File Systems,Cloud Storage,Big Data,SQL,",managing_big_data_in_clusters_and_cloud_storage
Advanced Competitive Strategy,Business,Course,"Pricing,Strategic Management,Marketing,Competitiveness,",advanced_competitive_strategy
Guitar Chord Voicings: Playing Up The Neck,Arts and Humanities,Course,"playing guitar,Music,Music notation,Guitar chords,Guitar,",guitar_chord_voicings_playing_up_the_neck
Professional Selling: Step 2 - Prepare Like a High-Performer,Business,Course,"Utilize methods for talking with and engaging leads,Strategize to gain qualified leads and referrals,Establish needs and problems that needs solutions for a prospect,Differentiate the traits that make up a good prospect from those of a bad prospect,Track conversion ratios,",professional_selling_step_2__prepare_like_a_highpe
Robotics: Capstone,Physical Science and Engineering,Course,"Python Programming,Robotics,Raspberry Pi,Matlab,",robotics_capstone
Project Valuation and the Capital Budgeting Process,Business,Course,"Project Valuation: NPV IRR and Payback Period,Creating a Compelling Project Business Case,Discounted Cash Flow Analysis,Project Selection Techniques,",project_valuation_and_the_capital_budgeting_proces
The fundamentals of hotel distribution,Business,Course,"Hospitality Management,Revenue Management,Hospitality Management Studies,Hotel Management,",the_fundamentals_of_hotel_distribution
Visual Elements of User Interface Design,Arts and Humanities,Course,"User Interface Design (UI Design),User Experience (UX),Graphic Design,",1visual_elements_of_user_interface_design
Effective Communication Capstone Project,Business,Course,"Communication Design,Presentation,Communication,Public Speaking,Business Writing,",effective_communication_capstone_project
"Python for Data Science, AI & Development",Data Science,Course,"Data Science,Python Programming,Data Analysis,Pandas,Numpy,",4python_for_data_science_ai__development
Cybersecurity Capstone:  Breach Response Case Studies,Information Technology,Course,"security analyst,Cybersecurity,cyber attack,Computer Security Incident Management,Breach (Security Exploit),",cybersecurity_capstone__breach_response_case_studi
Introduction to Marketing,Business,Course,"Positioning (Marketing),Marketing,Marketing Strategy,Customer Satisfaction,",1introduction_to_marketing
Accounting Analytics,Business,Course,"Accounting,Analytics,Earnings Management,Finance,",accounting_analytics
Python and Machine-Learning for Asset Management with Alternative Data Sets,Business,Course,"Advanced vizualisation,Basics of consuption-based alternative data,Text mining methodologies,Web-scritpting tools,",python_and_machinelearning_for_asset_management_wi
Introduction to Cybersecurity Tools & Cyber Attacks,Information Technology,Course,"Information Security (INFOSEC),IBM New Collar,Malware,Cybersecurity,Cyber Attacks,",1introduction_to_cybersecurity_tools__cyber_attacks
Evaluating Designs with Users,Computer Science,Course,"User Research,human computer interaction,User Experience (UX),User Experience Design (UXD),",evaluating_designs_with_users
Using Python to Access Web Data,Computer Science,Course,"Json,Xml,Python Programming,Web Scraping,",1using_python_to_access_web_data
Cyber Threat Intelligence,Information Technology,Course,"Application Security,threat intelligence,network defensive tactics,security analyst,Cybersecurity,",1cyber_threat_intelligence
Agile Analytics,Computer Science,Course,"Software Development,Product Management,Agile Software Development,",agile_analytics
Business English: Meetings,Language Learning,Course,"Professional,English Language,Meeting,Writing,",business_english_meetings
Hands-on Introduction to Linux Commands and Shell Scripting,Computer Science,Course,"Shell Script,Bash (Unix Shell),Linux,",2handson_introduction_to_linux_commands_and_shell_s
Immunology: Immune Failures and Cancer Immunology,Health,Course,"Immunology,Tumour immunity,Autoimmunity,Infectious Diseases,",immunology_immune_failures_and_cancer_immunology
Conflict Resolution Skills,Business,Course,"Active Listening,Communication,Management,Collaboration,",conflict_resolution_skills
The Strategist's Challenge,Business,Course,"strategy,Swot Analysis,Value Proposition,Competitiveness,",the_strategists_challenge
"Basic Data Descriptors, Statistical Distributions, and Application to Business Decisions",Data Science,Course,"Statistics,Statistical Analysis,Normal Distribution,Poisson Distribution,",basic_data_descriptors_statistical_distributions_a
Clinical Trials Data Management and Quality Assurance,Health,Course,"Data Management,Statistical Analysis,Clinical Data Management,Data Collection,Monitoring,",clinical_trials_data_management_and_quality_assura
Advertising and E-commerce on TikTok,Business,Course,"Marketing Plan,Market Analysis,Social Media Marketing,E-Commerce,",advertising_and_ecommerce_on_tiktok
Fundamentals of Data Visualization,Data Science,Course,"Evaluation Design,Visualizing data with Altair,User-Centered Design (Create basic visualizations that match data and user needs),Task Analysis (Define elements of a data analysis and/or communication problem),",fundamentals_of_data_visualization
"Introduction to Software, Programming, and Databases ",Computer Science,Course,"Software Development Process,database management,IT Fundamentals,Software Application Development,Computer Programming,",introduction_to_software_programming_and_databases
Developing Interpersonal Skills ,Personal Development,Course,"Listening Skills,People Management,Soft skills,Communication,Organizational Conflict,",developing_interpersonal_skills_
Blockchain Business Models,Business,Course,"Cryptocurrency,Blockchains,Business Model,Disruptive Innovation,Innovation,",blockchain_business_models
Web Design: Strategy and Information Architecture,Arts and Humanities,Course,"Adobe Illustrator,Adobe Indesign,Treejack,",web_design_strategy_and_information_architecture
Herramientas de gestión de proyectos de desarrollo,Social Sciences,Course,"Control de proyecto,Gestión de proyectos,Sostenibilidad,Gestión de Recursos Humanos,Manejo del tiempo,",herramientas_de_gestión_de_proyectos_de_desarrollo
Inventory Analytics,Business,Course,"Inventory Control,Data Analysis,Sales And Operations Planning,Supply Chain,",inventory_analytics
Probabilistic Graphical Models 3: Learning,Data Science,Course,"Algorithms,Expectation–Maximization (EM) Algorithm,Graphical Model,Markov Random Field,",probabilistic_graphical_models_3_learning
Patient Safety and Quality Improvement: Developing a Systems View (Patient Safety I),Health,Course,"Patient Care,Systems Thinking,Quality Improvement,",patient_safety_and_quality_improvement_developing_
C Programming: Pointers and Memory Management - 4,Computer Science,Course,"Computer Programming,C Programming,",c_programming_pointers_and_memory_management__4
Non-Equilibrium Applications of Statistical Thermodynamics,Physical Science and Engineering,Course,"Gases,Solids,Thermodynamics,Liquids,Mechanical Engineering,",nonequilibrium_applications_of_statistical_thermod
Google Meet and Google Chat en Español,Information Technology,Course,"Streams,Retain,Email,Upload,",google_meet_and_google_chat_en_español
Strategic Innovation: Building and Sustaining Innovative Organizations,Business,Course,"Business Model,Innovation,Business Value,Innovation Management,",strategic_innovation_building_and_sustaining_innov
Modeling and Design for Mechanical Engineers with Autodesk Fusion 360,Physical Science and Engineering,Course,"Autodesk,Computer-Aided Design (CAD),Fusion 360,Mechanical Engineering,Modeling,",modeling_and_design_for_mechanical_engineers_with_
Building and Managing Superior Skills,Personal Development,Course,"Self-Assessment,Skills Management,Self-Coaching,Competence (Human Resources),Competitiveness,",building_and_managing_superior_skills
Excel Skills for Business: Essentials,Business,Course,"Graphs,Spreadsheet,Microsoft Excel,Chart,",1excel_skills_for_business_essentials
Java for Android,Computer Science,Course,"Logic Programming,Android Studio,Java Programming,Object-Oriented Programming (OOP),",java_for_android
IS/IT Governance,Information Technology,Course,"Management,IT Skills and Knowledge,Finance and accounting skills and knowledge,",isit_governance
Leading and Developing Top Talent ,Business,Course,"Attract and retain a diverse team of employees,Increase collaboration by implementing strategies for team performance,Understand the purpose and importance of developing a team culture,Promote effective communication for both individuals and group members,Ensure accountability to diversity and inclusion efforts for a sense of belonging,",leading_and_developing_top_talent_
Advanced Topics and Future Trends in Database Technologies,Information Technology,Course,"Database (DBMS),Data Warehousing,NoSQL,Big Data,database administration,",advanced_topics_and_future_trends_in_database_tech
Introduction to Cloud Computing,Information Technology,Course,"Cloud Native,Devops,Iaas PaaS Saas,Hybrid Multicloud,Cloud Computing,",4introduction_to_cloud_computing
Data Manipulation in RPA,Computer Science,Course,"Data Manipulation,Uipath,List,Dictionary,rpa,",data_manipulation_in_rpa
Natural Language Processing with Attention Models,Data Science,Course,"Reformer Models,Neural Machine Translation,Chatterbot,T5+BERT Models,Attention Models,",1natural_language_processing_with_attention_models
The Nuts and Bolts of Public Relations,Business,Course,"Press Release,Public Relations,Branding,Influencers,",the_nuts_and_bolts_of_public_relations
Digital Media and Marketing Strategies,Business,Course,"Digital Marketing,Social Media,Content Marketing,search marketing,Brand Communication,",digital_media_and_marketing_strategies
UiPath Orchestrator and Capstone Projects,Computer Science,Course,"Asset,UiPath Orchestrator,Orchestrator user interface,Queues,",uipath_orchestrator_and_capstone_projects
Speaking and Presenting: Tact,Personal Development,Course,"empathy,Respect,Verbal Dexterity,Good Judgment,",speaking_and_presenting_tact
"Using JavaScript, JQuery, and JSON in Django",Computer Science,Course,"Document Object Model (DOM),Jquery,Many-to-many data modeling,Json,JavaScript,",using_javascript_jquery_and_json_in_django
Leadership Through Marketing,Business,Course,"Advertising,Data Analysis,Analytics,Marketing,",leadership_through_marketing
Introduction to Machine Learning in Production,Data Science,Course,"Human-level Performance (HLP),Concept Drift,Model baseline,Project Scoping and Design,ML Deployment Challenges,",1introduction_to_machine_learning_in_production
Fundamentals of Macroscopic and Microscopic Thermodynamics,Physical Science and Engineering,Course,"Mechanical Engineering,Chemistry,Fluid Mechanics,Quantum Mechanics,",fundamentals_of_macroscopic_and_microscopic_thermo
Hypothesis-Driven Development,Computer Science,Course,"Usability Testing,Continuous Delivery,hypothesis-driven development,Lean Startup,",1hypothesisdriven_development
Investments II: Lessons and Applications for Investors,Business,Course,"Stock,Financial Markets,Investment Strategy,Investment,",investments_ii_lessons_and_applications_for_invest
Data Visualization,Data Science,Course,"Data Visualization Software,Tableau Software,Data Virtualization,Data Visualization (DataViz),",data_visualization
UI Automation and Selectors,Computer Science,Course,"Input Actions Automation,Selectors,Recording in Studio,User Interface Automation,rpa,",ui_automation_and_selectors
Project Management: Life cycle and project planning,Business,Course,"Project Planning,Schedule (Project Management),Project Management Triangle,Scope (Project Management),Project Management,",project_management_life_cycle_and_project_planning
Deep Learning Methods for Healthcare,Data Science,Course,"Graphs,Unsupervised Learning,Autoencoder,Deep Learning,",deep_learning_methods_for_healthcare
Marketing in a Digital World,Business,Course,"Digital Marketing,Marketing,Pricing Strategies,Marketing Mix,Product Strategies,",marketing_in_a_digital_world
